LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/frame),( /frame),( ),(frame),( ),( ),( ),
ID1170545 ? ID1170483,28,1170545,1170483,0.2028725314183124,0.11477268779006147,1.5856379710881485,1.5856379710881485,36.5,938.8874969295014,396.791234126857,0.0,
ID1166122 ? ID1166913,28,1166122,1166913,0.030144167758921814,0.7665791255755299,0.17944158933703522,0.17944158933703522,6.5,939.6747187161344,385.1371916236374,0.0,
ID1166483 ? ID1166399,28,1166483,1166399,0.06941838649173926,2.8619640678539064,0.43746549024976217,0.43746549024976217,8.5,939.6524345936489,385.0479864681661,0.0,
ID1168517 ? ID1168667,28,1168517,1168667,0.0514976353125689,1.6187244333837638,0.32460830420638714,0.32460830420638714,27.5,940.7519229157939,387.7248037983522,0.0,
ID1171115 ? ID1170803,28,1171115,1170803,0.10827764898416481,0.21519214023171068,1.0140890023055638,1.0140890023055638,40.5,939.7224590478015,376.64439242264586,0.0,
ID1169756 ? ID1169981,28,1169756,1169981,0.14085811297466377,2.602997003218444,0.66788497554144,0.66788497554144,34.5,938.7597850397615,374.3315871142195,0.0,
ID1173116 ? ID1173386,28,1173116,1173386,0.0813545423180938,0.35782465713648937,0.3600341576563832,0.3600341576563832,51.5,939.5812705925057,377.9338771150947,0.0,
ID1169420 ? ID1169544,28,1169420,1169544,0.12145191811442035,2.789933098016183,0.5926303788735201,0.5926303788735201,32.5,941.5657085974949,394.17601057935155,0.0,
ID1174482 ? ID1175269,28,1174482,1175269,0.46386474912468634,2.48312115275554,6.706447397515901,6.706447397515901,56.5,933.0721385156027,407.8424354855738,0.0,
ID1173996 ? ID1174066,28,1173996,1174066,0.5766549749145613,1.2432175362410371,9.298322143402375,9.298322143402375,54.5,938.5743184299855,372.8629016624335,0.0,
ID1170023 ? ID1170545,28,1170023,1170545,0.17839561097979206,0.09411390521596553,1.1214372354552788,1.1214372354552788,35.5,939.7229256007079,395.729031946997,0.0,
ID1170814 ? ID1171199,29,1170814,1171199,0.04892873423498778,0.09527923179137787,0.24561743777969922,0.24561743777969922,41.5,698.782807319127,384.85796218847065,0.0,
ID1171876 ? ID1171749,29,1171876,1171749,0.11757369154768438,1.8087749698605895,0.3535114786265552,0.3535114786265552,46.5,689.4789752095191,411.1910255443728,0.0,
ID1170559 ? ID1170492,29,1170559,1170492,0.20733652312599682,0.7164271760369979,1.2401440778066455,1.2401440778066455,36.5,685.3699212271973,402.37824906081835,0.0,
ID1175240 ? ID1175357,29,1175240,1175357,0.153282026598201,0.21257666894636743,0.687936656867139,0.687936656867139,58.5,679.2735582918649,425.1001477122759,0.0,
ID1169028 ? ID1169267,29,1169028,1169267,0.08120743978049383,2.784383972021251,0.2932996264658425,0.2932996264658425,29.5,697.3023338118101,381.312885875035,0.0,
ID1175357 ? ID1175348,29,1175357,1175348,0.1904053551506919,0.7244485845157349,1.4376522241052372,1.4376522241052372,59.5,678.6501336513384,425.88544113054024,0.0,
ID1173070 ? ID1173134,29,1173070,1173134,0.13835987740715594,0.34347738702866565,0.7632362958038317,0.7632362958038317,50.5,699.8380113459069,385.4152573802106,0.0,
ID1174171 ? ID1174485,29,1174171,1174485,0.08682244390417537,3.0231424597973757,0.4098134627118668,0.4098134627118668,55.5,691.9877472991539,407.69801505845373,0.0,
ID1175273 ? ID1175193,29,1175273,1175193,0.11247557595317825,1.1393506509733624,0.2889580797595044,0.2889580797595044,57.5,691.7719286116861,407.9981452364774,0.0,
ID1168643 ? ID1168539,29,1168643,1168539,0.1092874954016928,0.21514922468942885,0.5825157158827182,0.5825157158827182,26.5,685.9265688306065,396.9080729354598,0.0,
ID1171568 ? ID1171780,29,1171568,1171780,0.11293908403734998,0.20665322047256765,0.6019989340570765,0.6019989340570765,43.5,697.6318731178668,385.0459696584143,0.0,
ID1165655 ? ID1165668,29,1165655,1165668,0.1239553749776009,1.9858006835550257,0.47185393955658494,0.47185393955658494,3.5,691.6101157843566,384.42629436833124,0.0,
ID1170039 ? ID1170559,29,1170039,1170559,0.1345826235091847,0.49268253497065206,0.6908138746558015,0.6908138746558015,35.5,684.9263960830908,401.5844436137737,0.0,
ID1169289 ? ID1169022,29,1169289,1169022,0.08022369616487024,0.9152059403720767,0.40730842627818636,0.40730842627818636,30.5,684.5894837027232,398.7684581791852,0.0,
ID1171199 ? ID1171568,29,1171199,1171568,0.1601724558691764,1.6316127706380936,0.8643959634096892,0.8643959634096892,42.5,698.3584659277702,384.9818954279921,0.0,
ID1174096 ? ID1174431,29,1174096,1174431,0.09010763883041795,2.4963337936613628,0.48797056635499,0.48797056635499,55.5,700.883705043067,384.9941129884036,0.0,
ID1169763 ? ID1170003,29,1169763,1170003,0.17128750474735555,2.2558033419531696,0.7824238758479437,0.7824238758479437,34.5,697.0864740603746,383.07985267894435,0.0,
ID1175317 ? ID1175240,29,1175317,1175240,0.1034066199568846,0.0943535036468535,0.2610790387956141,0.2610790387956141,57.5,679.383196765662,424.6406744408517,0.0,
ID1170516 ? ID1170454,29,1170516,1170454,0.11172458590437162,1.4227541210864862,0.37823582288813123,0.37823582288813123,36.5,697.8451906586233,383.46056991385024,0.0,
ID1171125 ? ID1170814,29,1171125,1170814,0.06588018998015177,1.297067544399272,0.5165276793590364,0.5165276793590364,40.5,698.7830298824151,384.4772673874304,0.0,
ID1166496 ? ID1166409,29,1166496,1166409,0.07767741167846776,0.31859408435655445,0.5216972604850582,0.5216972604850582,8.5,691.5494638739451,385.7276165244373,0.0,
ID1167937 ? ID1167966,29,1167937,1167966,0.11215862822429012,0.6755342841560499,0.22018178304873898,0.22018178304873898,24.5,691.858063680447,388.33286554378094,0.0,
ID1168302 ? ID1167983,29,1168302,1167983,0.050906126397122775,2.743314099546761,0.29688647175820737,0.29688647175820737,22.5,692.0772392290248,388.13953037355293,0.0,
ID1166127 ? ID1166919,29,1166127,1166919,0.11945685802651229,2.8229166499950646,0.8038539870506459,0.8038539870506459,6.5,691.75932230869,385.0559264827261,0.0,
ID1167983 ? ID1167937,29,1167983,1167937,0.0732207059186264,2.8062943791555597,0.3458408099619943,0.3458408099619943,23.5,692.0215292584695,388.1207044352174,0.0,
ID1173104 ? ID1173179,29,1173104,1173179,0.1090239005473137,1.7588792850504442,0.3715503929325829,0.3715503929325829,50.5,688.7394452655728,411.3467689842393,0.0,
ID1165820 ? ID1166127,29,1165820,1166127,0.06637717121602049,2.1521383565128462,0.08915088605084229,0.08915088605084229,5.5,691.7743395303327,384.6963729763387,0.0,
ID1173404 ? ID1173703,29,1173404,1173703,0.12716516548530998,1.0593381199276817,0.37984514406622955,0.37984514406622955,52.5,700.5020413046024,385.01752840942834,0.0,
ID1174062 ? ID1174196,29,1174062,1174196,0.639821029082774,0.07441529802695519,11.80857486293401,11.80857486293401,54.5,683.0763969792961,417.7077851915327,0.0,
ID1172791 ? ID1172544,29,1172791,1172544,0.09729344094166281,1.5934687154867855,0.25243925756051216,0.25243925756051216,48.5,689.5940588088325,411.0534230485364,0.0,
ID1173134 ? ID1173404,29,1173134,1173404,0.09279671878994,0.9266289728243039,0.2922856931425902,0.2922856931425902,51.5,700.2599752723686,385.1787812959085,0.0,
ID1166409 ? ID1165928,29,1166409,1165928,0.10091743119263075,1.685538663614128,0.5029377594288229,0.5029377594288229,9.5,691.6100916230366,386.06315008726006,0.0,
ID1170003 ? ID1170516,29,1170003,1170516,0.11435727266218598,1.6458061957471926,0.6239020642562657,0.6239020642562657,35.5,697.5508979817497,383.2078353253652,0.0,
ID1170083 ? ID1171148,29,1170083,1171148,0.17686348620141312,0.6959531791979102,1.0188551410595235,1.0188551410595235,39.5,686.2123395802295,404.4315468255835,0.0,
ID1170038 ? ID1171125,29,1170038,1171125,0.13081215127088996,1.352256688623811,0.6654865822857944,0.6654865822857944,39.5,698.4737214669818,384.1192068124977,0.0,
ID1174508 ? ID1175317,29,1174508,1175317,0.14907573047107936,0.5228270197654334,1.0549068192420723,1.0549068192420723,56.5,679.5855520127541,424.01505912049953,0.0,
ID1166943 ? ID1167255,29,1166943,1167255,0.06485911749079754,0.24061356399440242,0.14771758759423126,0.14771758759423126,15.5,691.9996967522934,386.9784900057793,0.0,
ID1169010 ? ID1169403,29,1169010,1169403,0.11109833898499277,0.7983530713254849,0.48566835238588113,0.48566835238588113,31.5,697.0778368552601,382.17394228584413,0.0,
ID1166372 ? ID1166717,29,1166372,1166717,0.06321867491897382,2.0203879918619867,0.08736285740324333,0.08736285740324333,13.5,691.5762578616352,387.08909853249475,0.0,
ID1169771 ? ID1170039,29,1169771,1170039,0.14805334214092136,0.5552260643446344,0.6578318837990837,0.6578318837990837,34.5,684.4885038888558,401.09870922090505,0.0,
ID1171682 ? ID1172778,29,1171682,1172778,0.1302027748131176,0.1183646675461097,0.8530143173263403,0.8530143173263403,47.5,698.2141506325165,385.6665664379496,0.0,
ID1167255 ? ID1167564,29,1167255,1167564,0.07835051546391758,2.1991847480300777,0.1677181213236336,0.1677181213236336,16.5,692.0544183714195,387.02551279033673,0.0,
ID1171647 ? ID1171840,29,1171647,1171840,0.16340310600945307,0.8491131182036565,1.290250658304323,1.290250658304323,43.5,688.7867109577072,408.99540725554147,0.0,
ID1166919 ? ID1166496,29,1166919,1166496,0.12797655391381335,0.24431637321458288,0.06582630743300881,0.06582630743300881,7.5,691.7164723373762,385.4877414047519,0.0,
ID1174017 ? ID1174096,29,1174017,1174096,0.0809185902755356,0.20485063984349605,0.17516612834314352,0.17516612834314352,54.5,700.8042908843921,385.15766042313976,0.0,
ID1170854 ? ID1171246,29,1170854,1171246,0.1891740105987244,0.0191751331933203,1.2302306463796229,1.2302306463796229,41.5,687.3141538041107,406.7381098780976,0.0,
ID1165668 ? ID1165820,29,1165668,1165820,0.08729235493876919,0.21842137472447473,0.10994088523770501,0.10994088523770501,4.5,691.7264190269564,384.6917724126912,0.0,
ID1171148 ? ID1170854,29,1171148,1170854,0.22481952561017526,0.5964719303762003,1.5023261916695596,1.5023261916695596,40.5,686.8618308297207,405.44894318583704,0.0,
ID1170275 ? ID1170038,29,1170275,1170038,0.05389221556852308,0.429963586925051,0.19823209220020885,0.19823209220020885,38.5,698.1648958105402,383.9205380036245,0.0,
ID1169022 ? ID1169427,29,1169022,1169427,0.158547344444249,0.3346453378944873,1.1970084916521806,1.1970084916521806,31.5,684.2299912083979,399.47605999347206,0.0,
ID1168539 ? ID1168686,29,1168539,1168686,0.1236754390329926,0.22182633232540205,0.9236221099102373,0.9236221099102373,27.5,685.5442566109615,397.5517798710629,0.0,
ID1173457 ? ID1173754,29,1173457,1173754,0.10331458526707338,0.3170470373093698,0.6141260355432326,0.6141260355432326,52.5,687.5470020176476,411.82488906840877,0.0,
ID1169038 ? ID1169289,29,1169038,1169289,0.047027415545557116,0.5324512536626099,0.32372246923699655,0.32372246923699655,29.5,684.7806179327919,398.50137583833236,0.0,
ID1171817 ? ID1171682,29,1171817,1171682,0.09405117979409894,0.14919183530037974,0.3368101245242965,0.3368101245242965,46.5,697.6437014537523,385.50072565998573,0.0,
ID1171246 ? ID1171647,29,1171246,1171647,0.24840764331210186,0.5294566239176954,1.618140915195793,1.618140915195793,42.5,688.1461742909985,407.833448308455,0.0,
ID1168633 ? ID1168525,29,1168633,1168525,0.09276419915677492,2.857361655404449,0.07682796440485577,0.07682796440485577,26.5,697.2647280652477,380.8959629375334,0.0,
ID1173754 ? ID1174062,29,1173754,1174062,0.10986499035655528,0.22461050652948406,1.184091452969334,1.184091452969334,53.5,687.0005045980635,412.53242284488243,0.0,
ID1166082 ? ID1167163,29,1166082,1167163,0.07153806847226596,0.22357209715507484,0.4288424894750921,0.4288424894750921,11.5,691.7303771867732,386.74271834024336,0.0,
ID1167972 ? ID1167369,29,1167972,1167369,0.07253086903514283,0.5268035590300391,0.22614895466159923,0.22614895466159923,18.5,691.9777018858086,387.6091008761696,0.0,
ID1175114 ? ID1175226,29,1175114,1175226,0.11217510259917918,0.7943218102395817,0.6215112043152459,0.6215112043152459,58.5,701.6280989419101,384.76760213019406,0.0,
ID1175188 ? ID1175114,29,1175188,1175114,0.0684303350970018,0.5792800240710173,0.25153274679166887,0.25153274679166887,57.5,701.2203823514758,384.79808397212787,0.0,
ID1170318 ? ID1170083,29,1170318,1170083,0.11837171933577417,0.01734575442701345,0.627857442780055,0.627857442780055,38.5,685.7340489872913,403.81936155110213,0.0,
ID1166916 ? ID1165653,29,1166916,1165653,0.08188476367079778,1.1543107512035085,0.17814258107352357,0.17814258107352357,1.5,691.8182406479626,384.1305527722111,0.0,
ID1168525 ? ID1168669,29,1168525,1168669,0.08980748045938314,0.5327846110278834,0.5870571596752041,0.5870571596752041,27.5,697.1264221325869,381.1924956453564,0.0,
ID1169267 ? ID1169010,29,1169267,1169010,0.08768466891852389,0.13085031866949592,0.5614083760294537,0.5614083760294537,30.5,697.1073574698294,381.6922430295464,0.0,
ID1175226 ? ID1175219,29,1175226,1175219,0.09169251982090465,1.5855060215779153,0.5276602953496766,0.5276602953496766,59.5,701.8447235340828,384.4257874646494,0.0,
ID1175193 ? ID1175305,29,1175193,1175305,0.14570622196713057,1.2513328889577298,0.4507617311602094,0.4507617311602094,58.5,691.9921343636674,408.2070311486721,0.0,
ID1169427 ? ID1169552,29,1169427,1169552,0.14084507042240546,0.8764903217015639,0.7524860995813711,0.7524860995813711,32.5,684.0339874416197,400.34180618690414,0.0,
ID1170454 ? ID1170275,29,1170454,1170275,0.06507230255852348,1.4373366653717954,0.4255092884706106,0.4255092884706106,37.5,698.1018039758733,383.6214660441965,0.0,
ID1170492 ? ID1170318,29,1170492,1170318,0.105025287851225,0.010734528497671763,0.5524848170955969,0.5524848170955969,37.5,685.5952313234736,403.24577151679784,0.0,
ID1167543 ? ID1167706,29,1167543,1167706,0.05761019904974385,1.3206374296954584,0.2355845797814261,0.2355845797814261,20.5,692.0960892569587,388.0057958234287,0.0,
ID1166403 ? ID1166916,29,1166403,1166916,0.10172055208911646,NaN,0.2508492043351307,0.2508492043351307,0.5,691.6947654061626,383.9984243697479,0.0,
ID1174062 ? ID1174171,29,1174062,1174171,0.4583777849377275,2.935684911584373,7.728131617350357,7.728131617350357,54.5,689.4122253600808,410.2994046570151,0.0,
ID1165928 ? ID1166082,29,1165928,1166082,0.08655332302919416,1.130700303196749,0.35003647905988206,0.35003647905988206,10.5,691.8117302333682,386.36433124346917,0.0,
ID1172345 ? ID1171876,29,1172345,1171876,0.1043574186430356,0.2726085426325116,0.5260366785078013,0.5260366785078013,45.5,689.4668307035358,410.9111063375515,0.0,
ID1172544 ? ID1173104,29,1172544,1173104,0.116842179659439,2.172168558854992,1.0062950792663048,1.0062950792663048,49.5,689.2416211062913,411.32363614479425,0.0,
ID1168669 ? ID1169028,29,1168669,1169028,0.08689407540402971,2.6004011696649107,0.45557864807801063,0.45557864807801063,28.5,697.1993781170277,381.3270654432016,0.0,
ID1171749 ? ID1172791,29,1171749,1172791,0.09470026064301551,2.565328609555738,0.3279510387519646,0.3279510387519646,47.5,689.4037953316547,411.1287938495908,0.0,
ID1168686 ? ID1169038,29,1168686,1169038,0.09918250763329906,0.019089495583640523,0.6139727703800941,0.6139727703800941,28.5,685.101332272064,398.1801236252455,0.0,
ID1167706 ? ID1168302,29,1167706,1168302,0.06750640372034633,0.4552250924401008,0.1659606716165969,0.1659606716165969,21.5,692.0108371126228,388.1820084824053,0.0,
ID1174485 ? ID1175273,29,1174485,1175273,0.07898238570998628,0.2045179924328292,0.06571238431246951,0.06571238431246951,56.5,691.7971154457741,407.83911814833994,0.0,
ID1172515 ? ID1173070,29,1172515,1173070,0.07205452775077004,0.4537576364008226,0.3361846245251515,0.3361846245251515,49.5,699.3321471147794,385.61220716794764,0.0,
ID1173179 ? ID1173457,29,1173179,1173457,0.11368940161164331,1.7893575845818157,1.0303906890237935,1.0303906890237935,51.5,688.2328420915583,411.38904145259346,0.0,
ID1167163 ? ID1166372,29,1167163,1166372,0.053209038672455966,0.48000753272933255,0.18176609660878115,0.18176609660878115,12.5,691.5998157165077,387.01059883681614,0.0,
ID1167564 ? ID1167972,29,1167564,1167972,0.0872127311282096,0.13135482548486752,0.40380674333664457,0.40380674333664457,17.5,691.9955982404449,387.30463398866743,0.0,
ID1175305 ? ID1175296,29,1175305,1175296,0.22186623948746775,1.0096724710737275,1.4552174848566002,1.4552174848566002,59.5,692.4028938487069,408.97254883680455,0.0,
ID1166717 ? ID1166943,29,1166717,1166943,0.12680427607242284,0.6155410218269972,0.33018520144624464,0.33018520144624464,14.5,691.7763825734478,387.05927368072616,0.0,
ID1167966 ? ID1168633,29,1167966,1168633,0.5175009409107367,2.757186012118137,9.333417274440272,9.333417274440272,25.5,694.5634220238651,384.6560749472142,0.0,
ID1167966 ? ID1168643,29,1167966,1168643,0.541951595542388,0.37406171867118304,10.03921158207696,10.03921158207696,25.5,688.9358687793763,392.5397812341463,0.0,
ID1169552 ? ID1169771,29,1169552,1169771,0.06374932468941796,0.7143272310270106,0.21288971496598894,0.21288971496598894,33.5,684.2446773609018,400.7529218405275,0.0,
ID1169522 ? ID1169763,29,1169522,1169763,0.08903074080310602,0.45587255973331825,0.49688481022072595,0.49688481022072595,33.5,696.7933085976533,383.0034341913615,0.0,
ID1165653 ? ID1165655,29,1165653,1165655,0.07759578074621432,1.6784988313735993,0.29985524510704736,0.29985524510704736,2.5,691.6741936023622,384.212962855705,0.0,
ID1174431 ? ID1175188,29,1174431,1175188,0.07454739084140016,1.3318621501027115,0.18841327289095536,0.18841327289095536,56.5,701.0160198413475,384.74556498411516,0.0,
ID1172284 ? ID1171817,29,1172284,1171817,0.09477866061306572,1.8782060624094434,0.3467338382341712,0.3467338382341712,45.5,697.3155677690813,385.40859678739514,0.0,
ID1167369 ? ID1167543,29,1167369,1167543,0.12014671138599142,0.4019645593068239,0.24927411436470748,0.24927411436470748,19.5,692.0876339222899,387.8144666224447,0.0,
ID1173703 ? ID1174017,29,1173703,1174017,0.029109159347610936,1.012896123835703,0.11445869948515944,0.11445869948515944,53.5,700.7267755927203,385.0362009101294,0.0,
ID1171840 ? ID1172345,29,1171840,1172345,0.19921363040629092,0.40237195753059185,1.1777919000698007,1.1777919000698007,44.5,689.050854903689,410.1753873340905,0.0,
ID1172778 ? ID1172515,29,1172778,1172515,0.11217910110951845,0.4729322304179806,0.5820276147402655,0.5820276147402655,48.5,698.9069422728357,385.75390773427125,0.0,
ID1174196 ? ID1174508,29,1174196,1174508,0.18247298919567823,0.8842269652177497,1.15196887797737,1.15196887797737,55.5,679.6078774540628,422.9492698945015,0.0,
ID1169403 ? ID1169522,29,1169403,1169522,0.06923837784371911,1.0762636426272667,0.4769107989003731,0.4769107989003731,32.5,697.0102697398902,382.58165541992275,0.0,
ID1171780 ? ID1172284,29,1171780,1172284,0.07610166942410823,0.7063197130289773,0.3037223884373881,0.3037223884373881,44.5,697.2450118373129,385.2291344617808,0.0,
ID1173671 ? ID1173980,30,1173671,1173980,0.10247933884297522,0.19730479264982984,1.1591460464596484,1.1591460464596484,53.5,674.1291721678427,364.43858158180944,0.0,
ID1166921 ? ID1165650,30,1166921,1165650,0.0881502890173812,2.8985813386395844,0.3790049970980983,0.3790049970980983,1.5,676.1601092896175,385.3715486699093,0.0,
ID1168291 ? ID1167974,30,1168291,1167974,0.04667444574118895,2.5703211345539305,0.08349847798599848,0.08349847798599848,22.5,674.3563031013604,385.4720738373245,0.0,
ID1169388 ? ID1169510,30,1169388,1169510,0.06630958031056,1.4823865328894699,0.07507603893548304,0.07507603893548304,32.5,673.7202562110019,382.2579366718801,0.0,
ID1175170 ? ID1175163,30,1175170,1175163,0.10746483952398123,1.618017491467662,0.7153967420241578,0.7153967420241578,59.5,672.8252664683646,361.996241556671,0.0,
ID1167367 ? ID1167540,30,1167367,1167540,0.08489868362674835,2.1712687731883076,0.6804299310266521,0.6804299310266521,19.5,674.4319916517591,385.77921138938575,0.0,
ID1173110 ? ID1173378,30,1173110,1173378,0.05958230958227484,0.3060541257804221,0.5318347998567344,0.5318347998567344,51.5,674.284737104141,365.9187717817174,0.0,
ID1171771 ? ID1171620,30,1171771,1171620,0.060616865751490945,0.11820933263413211,0.44239775299097495,0.44239775299097495,46.5,673.9500524629594,378.08300833077715,0.0,
ID1174024 ? ID1174109,30,1174024,1174109,0.07142857142853654,1.9569093334393146,0.4317984367726128,0.4317984367726128,54.5,674.7062851429625,387.311446333677,0.0,
ID1165817 ? ID1166124,30,1165817,1166124,0.08972358758362486,1.6157617265044435,0.18491346091815042,0.18491346091815042,5.5,675.8580666684459,385.48642344337986,0.0,
ID1172493 ? ID1173049,30,1172493,1173049,0.06381560148568943,0.30655833738395294,0.632912337331233,0.632912337331233,49.5,674.0417575576473,377.1432107461243,0.0,
ID1173378 ? ID1173671,30,1173378,1173671,0.08737331446888486,0.12044062951409107,0.6537810649876501,0.6537810649876501,52.5,674.1592832516606,365.34047846764145,0.0,
ID1175142 ? ID1175066,30,1175142,1175066,0.06331084587444546,1.6179531404580398,0.23444820057965446,0.23444820057965446,57.5,673.7155782251357,362.43799783647734,0.0,
ID1172240 ? ID1171771,30,1172240,1171771,0.06264161976478955,0.028861933587894427,0.8183740912906041,0.8183740912906041,45.5,673.8944576126414,378.7099312406577,0.0,
ID1175132 ? ID1175246,30,1175132,1175246,0.06664783959320808,0.18184542582998703,0.20457082851188618,0.20457082851188618,58.5,675.5944464933309,388.2979004036306,0.0,
ID1167974 ? ID1167929,30,1167974,1167929,0.05724793135144768,1.917476053779472,0.12385525448149827,0.12385525448149827,23.5,674.2957110081004,385.4843085535317,0.0,
ID1171529 ? ID1171745,30,1171529,1171745,0.04478987220064212,3.111610611816684,0.12575262287610964,0.12575262287610964,43.5,673.8487739173027,379.5320668288804,0.0,
ID1170491 ? ID1170426,30,1170491,1170426,0.10061349693237964,0.8635068009169453,1.0046761591886773,1.0046761591886773,36.5,674.0232036816853,381.86999717385163,0.0,
ID1170794 ? ID1171175,30,1170794,1171175,0.07202459376376114,0.3533439595670664,0.7264092493674424,0.7264092493674424,41.5,673.8536795098717,380.6229378290607,0.0,
ID1175212 ? ID1175132,30,1175212,1175132,0.06389776357840571,0.9124052883062662,0.28011774874133155,0.28011774874133155,57.5,675.5400891265597,388.06273321449794,0.0,
ID1167704 ? ID1168291,30,1167704,1168291,0.05780346820815785,3.044945731804417,0.3003292639453392,0.3003292639453392,21.5,674.3823670442089,385.3577693855875,0.0,
ID1168661 ? ID1169021,30,1168661,1169021,0.12885300707159764,3.0358743016816043,0.9892969394669224,0.9892969394669224,28.5,673.832249920669,384.2301019170104,0.0,
ID1171175 ? ID1171529,30,1171175,1171529,0.08372428726107761,0.3910129896876211,0.8088777043938338,0.8088777043938338,42.5,673.8082319471259,379.87124845494577,0.0,
ID1166366 ? ID1166715,30,1166366,1166715,0.04505716207136101,2.5090162408984393,0.1614312744593968,0.1614312744593968,13.5,674.9025464284396,385.4084481441405,0.0,
ID1169510 ? ID1169757,30,1169510,1169757,0.07158312297137948,1.6499803099738153,0.6308783911678636,0.6308783911678636,33.5,673.8115091660848,382.55911870497704,0.0,
ID1171620 ? ID1172768,30,1171620,1172768,0.0787446991198496,0.206896294972295,0.3421537735847608,0.3421537735847608,47.5,673.9792960134555,377.69389267815006,0.0,
ID1165665 ? ID1165817,30,1165665,1165817,0.09070796460176989,0.41467339771018263,0.2401701142398176,0.2401701142398176,4.5,675.8989567323366,385.343950516439,0.0,
ID1166069 ? ID1167160,30,1166069,1167160,0.11828592782524938,1.0844893159051159,0.6024535240565655,0.6024535240565655,11.5,674.9759358851352,385.27475003787305,0.0,
ID1167929 ? ID1167957,30,1167929,1167957,0.11671924290203528,2.282325796614097,0.9297358126795195,0.9297358126795195,24.5,674.1752234120655,385.0746464927752,0.0,
ID1175246 ? ID1175236,30,1175246,1175236,0.17226823969901406,0.31074141656838417,1.4667807601716774,1.4667807601716774,59.5,675.9144661729538,389.06520481370046,0.0,
ID1171111 ? ID1170794,30,1171111,1170794,0.06927475343123013,0.08371927880437251,0.11102459229159353,0.11102459229159353,40.5,673.9445294630663,381.0286211076555,0.0,
ID1170426 ? ID1170247,30,1170426,1170247,0.07709056018902227,2.000752530415467,0.11091260650705548,0.11091260650705548,37.5,674.0029692158209,381.38855609273776,0.0,
ID1170247 ? ID1170017,30,1170247,1170017,0.031919361612671504,1.1481770235667281,0.23873967334820137,0.23873967334820137,38.5,673.9445918322731,381.527649155025,0.0,
ID1174109 ? ID1174441,30,1174109,1174441,0.0900900900901902,0.29902984270873595,0.4846311352222761,0.4846311352222761,55.5,675.0027394968155,387.65413036848224,0.0,
ID1167160 ? ID1166366,30,1167160,1166366,0.05748154775230718,2.81866236542429,0.20594564788029604,0.20594564788029604,12.5,674.9073319988889,385.4691846430075,0.0,
ID1166487 ? ID1166395,30,1166487,1166395,0.06391752577331211,2.460323520277877,0.1777275134799667,0.1777275134799667,8.5,675.3197098372258,384.9033403197416,0.0,
ID1166407 ? ID1166921,30,1166407,1166921,0.1353711790393013,NaN,0.22542888363803573,0.22542888363803573,0.5,676.1852130325815,385.4523038365144,0.0,
ID1167252 ? ID1167562,30,1167252,1167562,0.029506093649628307,0.5280820764977513,0.08634780302417305,0.08634780302417305,16.5,674.6134916275,385.72206708173104,0.0,
ID1167957 ? ID1168628,30,1167957,1168628,0.08588415026941554,0.5759502355211447,0.26396529176862454,0.26396529176862454,25.5,674.003681400098,384.5205635474392,0.0,
ID1169021 ? ID1169245,30,1169021,1169245,0.09871557445547274,1.0770303002290451,0.5574785269243455,0.5574785269243455,29.5,673.7040521898814,383.56932110867643,0.0,
ID1167540 ? ID1167704,30,1167540,1167704,0.03018585505814475,0.35146542066649794,0.2418008610651554,0.2418008610651554,20.5,674.371613570555,385.3275998126204,0.0,
